Fecha,Pozo,Dias,Qo mes (b),Qo prom. mes(bd),Qg mes (MMpc),Qg prom. mes (MMpcd),Qw mes (b),Qw prom. mes (bd),Fw (%),RGA (m3/m3),Días de Operación
01/02/2006,MOLOACÁN-514,28,178.34,6.37,0.10,0.00,81.21,2.90,31.29,100.64,28
01/02/2006,MOLOACÁN-518,28,212.59,7.59,0.06,0.00,154.62,5.52,42.11,50.27,17
01/02/2006,MOLOACÁN-524,28,178.34,6.37,0.10,0.00,241.16,8.61,57.49,100.64,28
01/02/2006,MOLOACÁN-589,28,178.34,6.37,0.10,0.00,33.44,1.19,15.79,100.64,28
01/02/2006,MOLOACÁN-617,28,506.88,18.10,0.19,0.01,242.10,8.65,32.32,65.32,28
01/02/2006,MOLOACÁN-620,28,243.01,8.68,0.13,0.00,29.69,1.06,10.89,97.88,28
01/02/2006,MOLOACÁN-624,28,484.28,17.30,0.18,0.01,118.21,4.22,19.62,65.03,28
01/02/2006,MOLOACÁN-625,28,168.96,6.03,0.09,0.00,80.70,2.88,32.32,97.99,28
01/02/2006,MOLOACÁN-626,28,337.92,12.07,0.09,0.00,94.15,3.36,21.79,48.99,28
01/02/2006,MOLOACÁN-628,28,337.92,12.07,0.09,0.00,146.46,5.23,30.24,48.99,28
01/02/2006,MOLOACÁN-633,28,168.96,6.03,0.09,0.00,47.07,1.68,21.79,97.99,28
01/02/2006,MOLOACÁN-637,28,535.08,19.11,0.07,0.00,317.91,11.35,37.27,24.47,22
01/02/2006,MOLOACÁN-638,28,168.96,6.03,0.19,0.01,188.30,6.72,52.71,195.97,28
01/02/2006,MOLOACÁN-640,28,337.92,12.07,0.19,0.01,161.40,5.76,32.32,97.99,28
01/02/2006,MOLOACÁN-641,28,168.96,6.03,0.09,0.00,80.70,2.88,32.32,97.99,28
01/02/2006,MOLOACÁN-646,28,162.89,5.82,0.09,0.00,28.13,1.00,14.73,98.04,27
01/02/2006,MOLOACÁN-648,28,337.92,12.07,0.19,0.01,94.15,3.36,21.79,97.99,28
01/02/2006,MOLOACÁN-667,28,168.96,6.03,0.09,0.00,33.23,1.19,16.43,97.99,28
01/02/2006,MOLOACÁN-680,28,313.57,11.20,0.17,0.01,61.68,2.20,16.44,98.16,28
01/02/2006,MOLOACÁN-683,28,506.88,18.10,0.28,0.01,780.10,27.86,60.61,97.99,28
01/02/2006,MOLOACÁN-689,28,313.57,11.20,0.17,0.01,61.68,2.20,16.44,98.16,28
01/02/2006,MOLOACÁN-690,28,162.89,5.82,0.09,0.00,421.47,15.05,72.13,98.04,27
01/02/2006,MOLOACÁN-694,28,168.96,6.03,0.09,0.00,282.45,10.09,62.57,97.99,28
01/02/2006,MOLOACÁN-699,28,168.96,6.03,0.09,0.00,73.23,2.62,30.24,97.99,28
01/02/2006,MOLOACÁN-701,28,337.92,12.07,0.19,0.01,94.15,3.36,21.79,97.99,28
01/02/2006,MOLOACÁN-713,28,337.92,12.07,0.19,0.01,27.48,0.98,7.52,97.99,28
01/02/2006,MOLOACÁN-801,28,317.09,11.32,0.18,0.01,555.26,19.83,63.65,103.81,28
01/02/2006,MOLOACÁN-802,28,480.50,17.16,0.37,0.01,691.82,24.71,59.01,138.67,28
01/02/2006,MOLOACÁN-803,28,160.17,5.72,0.19,0.01,566.03,20.22,77.94,208.00,28
01/02/2006,MOLOACÁN-804,28,160.17,5.72,0.09,0.00,154.37,5.51,49.08,104.00,28
01/02/2006,MOLOACÁN-806,28,160.17,5.72,0.09,0.00,188.68,6.74,54.09,104.00,28
01/02/2006,MOLOACÁN-812,28,320.33,11.44,0.37,0.01,308.75,11.03,49.08,208.00,28
01/02/2006,MOLOACÁN-816,28,480.50,17.16,0.47,0.02,"1,320.74",47.17,73.32,173.34,28
01/02/2006,MOLOACÁN-822,28,439.54,15.70,0.26,0.01,759.32,27.12,63.34,103.47,28
01/02/2006,MOLOACÁN-823,28,160.17,5.72,0.09,0.00,440.25,15.72,73.32,104.00,28
01/02/2006,MOLOACÁN-842,28,632.95,22.61,0.37,0.01,492.17,17.58,43.74,103.72,28
01/02/2006,MOLOACÁN-856,28,480.50,17.16,0.19,0.01,188.68,6.74,28.20,69.33,28
01/02/2006,MOLOACÁN-857,28,178.34,6.37,0.10,0.00,33.44,1.19,15.79,100.64,28
01/02/2006,MOLOACÁN-861,28,160.17,5.72,0.09,0.00,566.03,20.22,77.94,104.00,28
01/02/2006,MOLOACÁN-863,28,320.33,11.44,0.28,0.01,251.57,8.98,43.99,156.00,28
01/02/2006,MOLOACÁN-891,28,178.34,6.37,0.10,0.00,12.09,0.43,6.35,100.64,28
01/02/2006,MOLOACÁN-893,28,356.68,12.74,0.30,0.01,204.06,7.29,36.39,150.96,28
01/02/2006,MOLOACÁN-979,28,320.33,11.44,0.19,0.01,125.79,4.49,28.20,104.00,28
01/03/2006,MOLOACÁN-1004,31,176.49,5.69,0.10,0.00,90.49,2.92,33.89,103.99,31
01/03/2006,MOLOACÁN-102D,31,213.64,6.89,0.12,0.00,130.93,4.22,38.00,98.54,31
01/03/2006,MOLOACÁN-112,31,427.27,13.78,0.12,0.00,43.64,1.41,9.27,49.27,31
01/03/2006,MOLOACÁN-121,31,213.64,6.89,0.12,0.00,26.78,0.86,11.14,98.54,31
01/03/2006,MOLOACÁN-1400,31,352.98,11.39,0.21,0.01,74.52,2.40,17.43,103.99,31
01/03/2006,MOLOACÁN-186,31,640.91,20.67,0.24,0.01,589.19,19.01,47.90,65.69,31
01/03/2006,MOLOACÁN-313,31,186.20,6.01,0.10,0.00,650.65,20.99,77.75,98.15,31
01/03/2006,MOLOACÁN-315,31,186.20,6.01,0.10,0.00,92.95,3.00,33.30,98.15,31
01/03/2006,MOLOACÁN-316,31,186.20,6.01,0.10,0.00,102.06,3.29,35.41,98.15,31
01/03/2006,MOLOACÁN-319,31,186.20,6.01,0.10,0.00,92.95,3.00,33.30,98.15,31
01/03/2006,MOLOACÁN-320,31,186.20,6.01,0.10,0.00,325.32,10.49,63.60,98.15,31
01/03/2006,MOLOACÁN-321,31,372.40,12.01,0.10,0.00,27.69,0.89,6.92,49.07,31
01/03/2006,MOLOACÁN-324,31,372.40,12.01,0.21,0.01,144.59,4.66,27.97,98.15,31
01/03/2006,MOLOACÁN-325,31,727.94,23.48,0.20,0.01,454.59,14.66,38.44,49.08,30
01/03/2006,MOLOACÁN-327,31,372.40,12.01,0.10,0.00,216.85,7.00,36.80,49.07,31
01/03/2006,MOLOACÁN-328,31,744.80,24.03,0.21,0.01,96.39,3.11,11.46,49.07,31
01/03/2006,MOLOACÁN-329,31,558.60,18.02,0.10,0.00,"1,518.17",48.97,73.10,32.72,31
01/03/2006,MOLOACÁN-330,31,186.20,6.01,0.10,0.00,265.08,8.55,58.74,98.15,31
01/03/2006,MOLOACÁN-337,31,372.40,12.01,0.10,0.00,0.00,0.00,0.00,49.07,31
01/03/2006,MOLOACÁN-339,31,174.16,5.62,0.10,0.00,302.54,9.76,63.47,98.23,29
01/03/2006,MOLOACÁN-340,31,186.20,6.01,0.10,0.00,144.59,4.66,43.71,98.15,31
01/03/2006,MOLOACÁN-342,31,213.64,6.89,0.12,0.00,160.69,5.18,42.93,98.54,31
01/03/2006,MOLOACÁN-344,31,372.40,12.01,0.21,0.01,14.94,0.48,3.86,98.15,31
01/03/2006,MOLOACÁN-345,31,186.20,6.01,0.10,0.00,177.45,5.72,48.80,98.15,31
01/03/2006,MOLOACÁN-346,31,558.60,18.02,0.21,0.01,650.65,20.99,53.81,65.43,31
01/03/2006,MOLOACÁN-350,31,400.29,12.91,0.22,0.01,0.00,0.00,0.00,98.63,29
01/03/2006,MOLOACÁN-351,31,186.20,6.01,0.10,0.00,13.84,0.45,6.92,98.15,31
01/03/2006,MOLOACÁN-352,31,186.20,6.01,0.10,0.00,54.22,1.75,22.55,98.15,31
01/03/2006,MOLOACÁN-355,31,744.80,24.03,0.21,0.01,709.79,22.90,48.80,49.07,31
01/03/2006,MOLOACÁN-357,31,363.97,11.74,0.20,0.01,26.94,0.87,6.89,98.16,30
01/03/2006,MOLOACÁN-359,31,558.60,18.02,0.10,0.00,72.29,2.33,11.46,32.72,31
01/03/2006,MOLOACÁN-362,31,186.20,6.01,0.10,0.00,29.57,0.95,13.71,98.15,31
01/03/2006,MOLOACÁN-367,31,208.05,6.71,0.12,0.00,61.57,1.99,22.84,98.64,30
01/03/2006,MOLOACÁN-370,31,372.40,12.01,0.21,0.01,15.73,0.51,4.05,98.15,31
01/03/2006,MOLOACÁN-375,31,186.20,6.01,0.10,0.00,116.78,3.77,38.54,98.15,31
01/03/2006,MOLOACÁN-376,31,186.20,6.01,0.21,0.01,265.08,8.55,58.74,196.29,31
01/03/2006,MOLOACÁN-387,31,411.47,13.27,0.34,0.01,281.72,9.09,40.64,147.79,30
01/03/2006,MOLOACÁN-388,31,372.40,12.01,0.21,0.01,108.44,3.50,22.55,98.15,31
01/03/2006,MOLOACÁN-395,31,372.40,12.01,0.10,0.00,289.18,9.33,43.71,49.07,31
01/03/2006,MOLOACÁN-396,31,558.60,18.02,0.31,0.01,350.35,11.30,38.54,98.15,31
01/03/2006,MOLOACÁN-4,31,213.64,6.89,0.12,0.00,84.17,2.72,28.26,98.54,31
01/03/2006,MOLOACÁN-406,31,372.40,12.01,0.10,0.00,108.44,3.50,22.55,49.07,31
01/03/2006,MOLOACÁN-408,31,186.20,6.01,0.10,0.00,144.59,4.66,43.71,98.15,31
01/03/2006,MOLOACÁN-414,31,213.64,6.89,0.12,0.00,88.24,2.85,29.23,98.54,31
01/03/2006,MOLOACÁN-416,31,329.53,10.63,0.18,0.01,33.66,1.09,9.27,98.24,31
01/03/2006,MOLOACÁN-421,31,186.20,6.01,0.10,0.00,11.41,0.37,5.78,98.15,31
01/03/2006,MOLOACÁN-431,31,213.64,6.89,0.24,0.01,458.26,14.78,68.20,197.08,31
01/03/2006,MOLOACÁN-432,31,286.76,9.25,0.08,0.00,58.47,1.89,16.94,49.13,24
01/03/2006,MOLOACÁN-435,31,372.40,12.01,0.10,0.00,22.83,0.74,5.78,49.07,31
01/03/2006,MOLOACÁN-437,31,186.20,6.01,0.10,0.00,54.22,1.75,22.55,98.15,31
01/03/2006,MOLOACÁN-440,31,213.64,6.89,0.24,0.01,84.17,2.72,28.26,197.08,31
01/03/2006,MOLOACÁN-442,31,854.55,27.57,0.35,0.01,172.45,5.56,16.79,73.91,31
01/03/2006,MOLOACÁN-454,31,395.58,12.76,0.22,0.01,224.61,7.25,36.22,98.51,29
01/03/2006,MOLOACÁN-459,31,372.40,12.01,0.21,0.01,144.59,4.66,27.97,98.15,31
01/03/2006,MOLOACÁN-461,31,330.16,10.65,0.18,0.01,306.69,9.89,48.16,98.85,24
01/03/2006,MOLOACÁN-462,31,640.91,20.67,0.59,0.02,589.19,19.01,47.90,164.24,31
01/03/2006,MOLOACÁN-466,31,372.40,12.01,0.10,0.00,48.20,1.55,11.46,49.07,31
01/03/2006,MOLOACÁN-468,31,143.38,4.63,0.08,0.00,71.00,2.29,33.12,98.26,24
01/03/2006,MOLOACÁN-472,31,186.20,6.01,0.10,0.00,92.95,3.00,33.30,98.15,31
01/03/2006,MOLOACÁN-474,31,143.38,4.63,0.08,0.00,10.58,0.34,6.87,98.26,24
01/03/2006,MOLOACÁN-475,31,251.32,8.11,0.14,0.00,72.71,2.35,22.44,98.20,24
01/03/2006,MOLOACÁN-483,31,411.38,13.27,0.34,0.01,242.24,7.81,37.06,147.79,30
01/03/2006,MOLOACÁN-485,31,205.69,6.64,0.11,0.00,136.68,4.41,39.92,98.53,30
01/03/2006,MOLOACÁN-5,31,529.47,17.08,0.21,0.01,33.34,1.08,5.92,69.33,31
01/03/2006,MOLOACÁN-503,31,318.34,10.27,0.11,0.00,29.05,0.94,8.36,64.25,30
01/03/2006,MOLOACÁN-511,31,213.64,6.89,0.12,0.00,381.24,12.30,64.09,98.54,31
01/03/2006,MOLOACÁN-513,31,640.91,20.67,0.24,0.01,252.51,8.15,28.26,65.69,31
01/03/2006,MOLOACÁN-514,31,201.06,6.49,0.11,0.00,79.27,2.56,28.28,98.38,29
01/03/2006,MOLOACÁN-518,31,82.24,2.65,0.05,0.00,50.99,1.64,38.27,99.70,12
01/03/2006,MOLOACÁN-524,31,213.64,6.89,0.12,0.00,249.96,8.06,53.92,98.54,31
01/03/2006,MOLOACÁN-589,31,213.64,6.89,0.12,0.00,34.66,1.12,13.96,98.54,31
01/03/2006,MOLOACÁN-617,31,540.72,17.44,0.20,0.01,268.30,8.65,33.16,65.48,30
01/03/2006,MOLOACÁN-620,31,372.40,12.01,0.21,0.01,48.20,1.55,11.46,98.15,31
01/03/2006,MOLOACÁN-624,31,456.36,14.72,0.16,0.01,84.76,2.73,15.66,60.71,29
01/03/2006,MOLOACÁN-625,31,186.20,6.01,0.10,0.00,92.95,3.00,33.30,98.15,31
01/03/2006,MOLOACÁN-626,31,372.40,12.01,0.10,0.00,108.44,3.50,22.55,49.07,31
01/03/2006,MOLOACÁN-628,31,372.40,12.01,0.10,0.00,168.69,5.44,31.18,49.07,31
01/03/2006,MOLOACÁN-633,31,77.36,2.50,0.04,0.00,22.00,0.71,22.14,98.65,13
01/03/2006,MOLOACÁN-637,31,292.59,9.44,0.04,0.00,177.00,5.71,37.69,24.68,12
01/03/2006,MOLOACÁN-638,31,77.36,2.50,0.09,0.00,88.00,2.84,53.22,197.30,13
01/03/2006,MOLOACÁN-640,31,372.40,12.01,0.21,0.01,185.90,6.00,33.30,98.15,31
01/03/2006,MOLOACÁN-641,31,186.20,6.01,0.10,0.00,92.95,3.00,33.30,98.15,31
01/03/2006,MOLOACÁN-646,31,186.20,6.01,0.10,0.00,72.29,2.33,27.97,98.15,31
01/03/2006,MOLOACÁN-648,31,323.91,10.45,0.18,0.01,93.70,3.02,22.44,98.26,27
01/03/2006,MOLOACÁN-667,31,186.20,6.01,0.10,0.00,38.27,1.23,17.05,98.15,31
01/03/2006,MOLOACÁN-680,31,161.96,5.22,0.09,0.00,33.07,1.07,16.96,98.26,27
01/03/2006,MOLOACÁN-683,31,558.60,18.02,0.31,0.01,898.51,28.98,61.66,98.15,31
01/03/2006,MOLOACÁN-689,31,186.20,6.01,0.10,0.00,38.27,1.23,17.05,98.15,31
01/03/2006,MOLOACÁN-690,31,186.20,6.01,0.10,0.00,506.06,16.32,73.10,98.15,31
01/03/2006,MOLOACÁN-694,31,186.20,6.01,0.10,0.00,325.32,10.49,63.60,98.15,31
01/03/2006,MOLOACÁN-699,31,186.20,6.01,0.10,0.00,84.34,2.72,31.18,98.15,31
01/03/2006,MOLOACÁN-701,31,372.40,12.01,0.21,0.01,108.44,3.50,22.55,98.15,31
01/03/2006,MOLOACÁN-713,31,372.40,12.01,0.21,0.01,31.65,1.02,7.83,98.15,31
01/03/2006,MOLOACÁN-801,31,352.98,11.39,0.21,0.01,633.40,20.43,64.21,103.99,31
01/03/2006,MOLOACÁN-802,31,529.47,17.08,0.41,0.01,774.16,24.97,59.39,138.66,31
01/03/2006,MOLOACÁN-803,31,176.49,5.69,0.21,0.01,633.40,20.43,78.21,207.99,31
01/03/2006,MOLOACÁN-804,31,176.49,5.69,0.10,0.00,172.75,5.57,49.46,103.99,31
01/03/2006,MOLOACÁN-806,31,176.49,5.69,0.10,0.00,211.13,6.81,54.47,103.99,31
01/03/2006,MOLOACÁN-812,31,352.98,11.39,0.41,0.01,345.49,11.14,49.46,207.99,31
01/03/2006,MOLOACÁN-816,31,529.47,17.08,0.52,0.02,"1,477.94",47.68,73.62,173.32,31
01/03/2006,MOLOACÁN-822,31,527.31,17.01,0.31,0.01,934.86,30.16,63.94,103.07,31
01/03/2006,MOLOACÁN-823,31,176.49,5.69,0.10,0.00,492.65,15.89,73.62,103.99,31
01/03/2006,MOLOACÁN-842,31,642.22,20.72,0.38,0.01,509.72,16.44,44.25,104.02,28
01/03/2006,MOLOACÁN-856,31,514.14,16.59,0.20,0.01,67.09,2.16,11.54,69.21,30
01/03/2006,MOLOACÁN-857,31,208.05,6.71,0.12,0.00,33.84,1.09,13.99,98.64,30
01/03/2006,MOLOACÁN-861,31,160.56,5.18,0.09,0.00,573.44,18.50,78.13,104.02,28
01/03/2006,MOLOACÁN-863,31,348.98,11.26,0.31,0.01,275.72,8.89,44.14,155.73,31
01/03/2006,MOLOACÁN-891,31,213.64,6.89,0.12,0.00,12.54,0.40,5.54,98.54,31
01/03/2006,MOLOACÁN-893,31,416.09,13.42,0.35,0.01,86.00,2.77,17.13,147.97,30
01/03/2006,MOLOACÁN-979,31,352.98,11.39,0.21,0.01,140.76,4.54,28.51,103.99,31
01/04/2006,MOLOACÁN-1004,30,169.19,5.64,0.10,0.00,88.02,2.93,34.22,104.82,30
01/04/2006,MOLOACÁN-102D,30,207.24,6.91,0.12,0.00,128.01,4.27,38.18,99.95,30
01/04/2006,MOLOACÁN-112,30,398.20,13.27,0.11,0.00,38.11,1.27,8.74,50.04,29
01/04/2006,MOLOACÁN-121,30,207.24,6.91,0.12,0.00,26.18,0.87,11.22,99.95,30
01/04/2006,MOLOACÁN-1400,30,338.39,11.28,0.20,0.01,72.49,2.42,17.64,104.82,30
01/04/2006,MOLOACÁN-186,30,597.30,19.91,0.22,0.01,540.70,18.02,47.51,66.73,29
01/04/2006,MOLOACÁN-313,30,180.66,6.02,0.10,0.00,610.84,20.36,77.17,99.44,30
01/04/2006,MOLOACÁN-315,30,180.66,6.02,0.10,0.00,87.26,2.91,32.57,99.44,30
01/04/2006,MOLOACÁN-316,30,180.66,6.02,0.10,0.00,95.82,3.19,34.66,99.44,30
01/04/2006,MOLOACÁN-319,30,180.66,6.02,0.10,0.00,87.26,2.91,32.57,99.44,30
01/04/2006,MOLOACÁN-320,30,180.66,6.02,0.10,0.00,305.42,10.18,62.83,99.44,30
01/04/2006,MOLOACÁN-321,30,361.32,12.04,0.10,0.00,25.99,0.87,6.71,49.72,30
01/04/2006,MOLOACÁN-324,30,361.32,12.04,0.20,0.01,135.74,4.52,27.31,99.44,30
01/04/2006,MOLOACÁN-325,30,722.64,24.09,0.20,0.01,438.55,14.62,37.77,49.72,30
01/04/2006,MOLOACÁN-327,30,355.78,11.86,0.10,0.00,207.50,6.92,36.84,49.74,30
01/04/2006,MOLOACÁN-328,30,711.57,23.72,0.20,0.01,88.54,2.95,11.07,49.74,30
01/04/2006,MOLOACÁN-329,30,530.53,17.68,0.10,0.00,"1,387.23",46.24,72.34,33.36,30
01/04/2006,MOLOACÁN-330,30,180.66,6.02,0.10,0.00,248.86,8.30,57.94,99.44,30
01/04/2006,MOLOACÁN-337,30,349.47,11.65,0.10,0.00,334.22,11.14,48.88,49.74,29
01/04/2006,MOLOACÁN-339,30,180.66,6.02,0.10,0.00,305.42,10.18,62.83,99.44,30
01/04/2006,MOLOACÁN-340,30,180.66,6.02,0.10,0.00,135.74,4.52,42.90,99.44,30
01/04/2006,MOLOACÁN-342,30,207.24,6.91,0.12,0.00,157.11,5.24,43.12,99.95,30
01/04/2006,MOLOACÁN-344,30,361.32,12.04,0.20,0.01,14.03,0.47,3.74,99.44,30
01/04/2006,MOLOACÁN-345,30,180.66,6.02,0.10,0.00,166.59,5.55,47.97,99.44,30
01/04/2006,MOLOACÁN-346,30,541.98,18.07,0.20,0.01,610.84,20.36,52.99,66.29,30
01/04/2006,MOLOACÁN-350,30,414.48,13.82,0.23,0.01,0.00,0.00,0.00,99.95,30
01/04/2006,MOLOACÁN-351,30,180.66,6.02,0.10,0.00,13.00,0.43,6.71,99.44,30
01/04/2006,MOLOACÁN-352,30,180.66,6.02,0.10,0.00,50.90,1.70,21.98,99.44,30
01/04/2006,MOLOACÁN-355,30,722.64,24.09,0.20,0.01,666.37,22.21,47.97,49.72,30
01/04/2006,MOLOACÁN-357,30,361.32,12.04,0.20,0.01,25.99,0.87,6.71,99.44,30
01/04/2006,MOLOACÁN-359,30,541.98,18.07,0.10,0.00,67.87,2.26,11.13,33.15,30
01/04/2006,MOLOACÁN-362,30,180.66,6.02,0.10,0.00,27.77,0.93,13.32,99.44,30
01/04/2006,MOLOACÁN-367,30,207.24,6.91,0.12,0.00,71.02,2.37,25.52,99.95,30
01/04/2006,MOLOACÁN-370,30,207.45,6.92,0.11,0.00,8.61,0.29,3.99,98.55,17
01/04/2006,MOLOACÁN-375,30,180.66,6.02,0.10,0.00,109.64,3.65,37.77,99.44,30
01/04/2006,MOLOACÁN-376,30,180.66,6.02,0.20,0.01,248.86,8.30,57.94,198.88,30
01/04/2006,MOLOACÁN-387,30,414.48,13.82,0.35,0.01,384.04,12.80,48.09,149.93,30
01/04/2006,MOLOACÁN-388,30,361.32,12.04,0.20,0.01,101.81,3.39,21.98,99.44,30
01/04/2006,MOLOACÁN-395,30,361.32,12.04,0.10,0.00,271.48,9.05,42.90,49.72,30
01/04/2006,MOLOACÁN-396,30,541.98,18.07,0.30,0.01,328.91,10.96,37.77,99.44,30
01/04/2006,MOLOACÁN-4,30,207.24,6.91,0.12,0.00,82.29,2.74,28.42,99.95,30
01/04/2006,MOLOACÁN-406,30,361.32,12.04,0.10,0.00,101.81,3.39,21.98,49.72,30
01/04/2006,MOLOACÁN-408,30,180.66,6.02,0.10,0.00,135.74,4.52,42.90,99.44,30
01/04/2006,MOLOACÁN-414,30,207.24,6.91,0.12,0.00,86.27,2.88,29.39,99.95,30
01/04/2006,MOLOACÁN-416,30,207.24,6.91,0.12,0.00,21.34,0.71,9.33,99.95,30
01/04/2006,MOLOACÁN-421,30,180.66,6.02,0.10,0.00,10.72,0.36,5.60,99.44,30
01/04/2006,MOLOACÁN-431,30,207.24,6.91,0.23,0.01,448.04,14.93,68.37,199.90,30
01/04/2006,MOLOACÁN-432,30,361.32,12.04,0.10,0.00,71.86,2.40,16.59,49.72,30
01/04/2006,MOLOACÁN-435,30,361.32,12.04,0.10,0.00,21.43,0.71,5.60,49.72,30
01/04/2006,MOLOACÁN-437,30,180.66,6.02,0.10,0.00,50.90,1.70,21.98,99.44,30
01/04/2006,MOLOACÁN-440,30,207.24,6.91,0.23,0.01,82.29,2.74,28.42,199.90,30
01/04/2006,MOLOACÁN-442,30,796.41,26.55,0.34,0.01,163.67,5.46,17.05,75.07,29
01/04/2006,MOLOACÁN-454,30,414.48,13.82,0.23,0.01,189.15,6.31,31.34,99.95,30
01/04/2006,MOLOACÁN-459,30,361.32,12.04,0.20,0.01,135.74,4.52,27.31,99.44,30
01/04/2006,MOLOACÁN-461,30,265.09,8.84,0.15,0.00,244.57,8.15,47.99,99.38,19
01/04/2006,MOLOACÁN-462,30,621.72,20.72,0.58,0.02,576.05,19.20,48.09,166.58,30
01/04/2006,MOLOACÁN-466,30,361.32,12.04,0.10,0.00,45.25,1.51,11.13,49.72,30
01/04/2006,MOLOACÁN-468,30,180.66,6.02,0.10,0.00,87.26,2.91,32.57,99.44,30
01/04/2006,MOLOACÁN-472,30,180.66,6.02,0.10,0.00,87.26,2.91,32.57,99.44,30
01/04/2006,MOLOACÁN-474,30,180.66,6.02,0.10,0.00,13.00,0.43,6.71,99.44,30
01/04/2006,MOLOACÁN-475,30,361.32,12.04,0.20,0.01,101.81,3.39,21.98,99.44,30
01/04/2006,MOLOACÁN-483,30,414.48,13.82,0.35,0.01,189.15,6.31,31.34,149.93,30
01/04/2006,MOLOACÁN-485,30,207.24,6.91,0.12,0.00,192.02,6.40,48.09,99.95,30
01/04/2006,MOLOACÁN-5,30,507.58,16.92,0.20,0.01,32.43,1.08,6.01,69.88,30
01/04/2006,MOLOACÁN-503,30,207.24,6.91,0.12,0.00,18.99,0.63,8.39,99.95,30
01/04/2006,MOLOACÁN-511,30,207.24,6.91,0.12,0.00,372.74,12.42,64.27,99.95,30
01/04/2006,MOLOACÁN-513,30,621.72,20.72,0.23,0.01,246.88,8.23,28.42,66.63,30
01/04/2006,MOLOACÁN-514,30,192.80,6.43,0.11,0.00,76.90,2.56,28.51,100.01,28
01/04/2006,MOLOACÁN-518,30,207.24,6.91,0.12,0.00,128.01,4.27,38.18,99.95,30
01/04/2006,MOLOACÁN-524,30,207.24,6.91,0.12,0.00,244.39,8.15,54.11,99.95,30
01/04/2006,MOLOACÁN-589,30,207.24,6.91,0.12,0.00,33.89,1.13,14.05,99.95,30
01/04/2006,MOLOACÁN-617,30,541.98,18.07,0.20,0.01,261.79,8.73,32.57,66.29,30
01/04/2006,MOLOACÁN-620,30,361.32,12.04,0.20,0.01,45.25,1.51,11.13,99.44,30
01/04/2006,MOLOACÁN-624,30,541.98,18.07,0.20,0.01,83.30,2.78,13.32,66.29,30
01/04/2006,MOLOACÁN-625,30,180.66,6.02,0.10,0.00,87.26,2.91,32.57,99.44,30
01/04/2006,MOLOACÁN-626,30,361.32,12.04,0.10,0.00,101.81,3.39,21.98,49.72,30
01/04/2006,MOLOACÁN-628,30,361.32,12.04,0.10,0.00,158.37,5.28,30.47,49.72,30
01/04/2006,MOLOACÁN-633,30,180.66,6.02,0.10,0.00,50.90,1.70,21.98,99.44,30
01/04/2006,MOLOACÁN-637,30,722.64,24.09,0.10,0.00,438.55,14.62,37.77,24.86,30
01/04/2006,MOLOACÁN-638,30,180.66,6.02,0.20,0.01,203.61,6.79,52.99,198.88,30
01/04/2006,MOLOACÁN-640,30,361.32,12.04,0.20,0.01,174.52,5.82,32.57,99.44,30
01/04/2006,MOLOACÁN-641,30,180.66,6.02,0.10,0.00,87.26,2.91,32.57,99.44,30
01/04/2006,MOLOACÁN-646,30,180.66,6.02,0.10,0.00,67.87,2.26,27.31,99.44,30
01/04/2006,MOLOACÁN-648,30,361.32,12.04,0.20,0.01,101.81,3.39,21.98,99.44,30
01/04/2006,MOLOACÁN-667,30,180.66,6.02,0.10,0.00,35.93,1.20,16.59,99.44,30
01/04/2006,MOLOACÁN-680,30,180.66,6.02,0.10,0.00,35.93,1.20,16.59,99.44,30
01/04/2006,MOLOACÁN-683,30,541.98,18.07,0.30,0.01,843.54,28.12,60.88,99.44,30
01/04/2006,MOLOACÁN-689,30,180.66,6.02,0.10,0.00,35.93,1.20,16.59,99.44,30
01/04/2006,MOLOACÁN-690,30,180.66,6.02,0.10,0.00,475.10,15.84,72.45,99.44,30
01/04/2006,MOLOACÁN-694,30,180.66,6.02,0.10,0.00,305.42,10.18,62.83,99.44,30
01/04/2006,MOLOACÁN-699,30,180.66,6.02,0.10,0.00,79.18,2.64,30.47,99.44,30
01/04/2006,MOLOACÁN-701,30,361.32,12.04,0.20,0.01,101.81,3.39,21.98,99.44,30
01/04/2006,MOLOACÁN-713,30,134.11,4.47,0.07,0.00,11.33,0.38,7.79,98.17,11
01/04/2006,MOLOACÁN-801,30,338.39,11.28,0.20,0.01,616.15,20.54,64.55,104.82,30
01/04/2006,MOLOACÁN-802,30,507.58,16.92,0.40,0.01,753.07,25.10,59.74,139.76,30
01/04/2006,MOLOACÁN-803,30,169.19,5.64,0.20,0.01,616.15,20.54,78.46,209.63,30
01/04/2006,MOLOACÁN-804,30,169.19,5.64,0.10,0.00,168.04,5.60,49.83,104.82,30
01/04/2006,MOLOACÁN-806,30,169.19,5.64,0.10,0.00,205.38,6.85,54.83,104.82,30
01/04/2006,MOLOACÁN-812,30,338.39,11.28,0.40,0.01,336.08,11.20,49.83,209.63,30
01/04/2006,MOLOACÁN-816,30,507.58,16.92,0.50,0.02,"1,437.68",47.92,73.91,174.69,30
01/04/2006,MOLOACÁN-822,30,458.71,15.29,0.27,0.01,823.06,27.44,64.21,104.60,27
01/04/2006,MOLOACÁN-823,30,169.19,5.64,0.10,0.00,479.23,15.97,73.91,104.82,30
01/04/2006,MOLOACÁN-842,30,612.76,20.43,0.36,0.01,488.24,16.27,44.34,104.67,27
