NOMBRE DE POZO,TIPO DE TERMINACION,CIMA DE INTERVALO,BASE DE INTERVALO,"PROGRAMA
",NOMBRE DEL YACIMIENTO,ESTADO ACTUAL DEL INTERVALO,CIMA DISPARO,BASE DISPARO,FECHA DE DISPARO,FECHA DE CIERRE,TIPO DE PISTOLA,DIAMETRO DE LA PISTOLA,DENSIDAD DE CARGA,LONGITUD DEL DISPARO,FASE DEL DISPARO,DIAMETRO DEL DISPARO
MOLOACAN-312,INTERVALO DISPARADO,519,532,REPARACION,ENCANTO,ABIERTO,519,532,27/01/1991,SIN INFORMACION,FLOW JET,1.6875,SIN INFORMACION,13,SIN INFORMACION,SIN INFORMACION
MOLOACAN-312,INTERVALO DISPARADO,519,532,REPARACION,ENCANTO,ABIERTO,519,532,30/01/1991,SIN INFORMACION,FLOW JET,1.6875,SIN INFORMACION,13,SIN INFORMACION,SIN INFORMACION
MOLOACAN-313,INTERVALO DISPARADO,467,477,TERMINACION,ENCANTO,OPERASIN INFORMACIONO,467,477,16/09/1967,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,10,SIN INFORMACION,SIN INFORMACION
MOLOACAN-314,INTERVALO DISPARADO,506,515,TERMINACION,ENCANTO,CEMENTADO,506,515,07/12/1967,02/08/1975,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,9,SIN INFORMACION,SIN INFORMACION
MOLOACAN-314,INTERVALO DISPARADO,462,465,REPARACION,ENCANTO,CEMENTADO,462,465,09/08/1975,SIN INFORMACION,CJ,1.6875,13,3,90,SIN INFORMACION
MOLOACAN-314,INTERVALO DISPARADO,450,456,REPARACION,ENCANTO,CEMENTADO,450,456,09/08/1975,SIN INFORMACION,CJ,1.6875,13,6,90,SIN INFORMACION
MOLOACAN-315,INTERVALO DISPARADO,502,511,TERMINACION,ENCANTO,AISLADO TXC,502,511,01/02/1968,10/10/1977,CJ,1.6875,13,9,90,SIN INFORMACION
MOLOACAN-315,INTERVALO DISPARADO,472,479,REPARACION,ENCANTO,AISLADO TXC,472,479,11/10/1974,10/10/1977,CJ,1.6875,13,7,90,SIN INFORMACION
MOLOACAN-315,INTERVALO DISPARADO,385,390,REPARACION,ENCANTO,CEMENTADO,385,390,12/10/1977,08/01/1991,CJ,1.6875,13,5,90,SIN INFORMACION
MOLOACAN-315,INTERVALO DISPARADO,319,333,REPARACION,ENCANTO,CEMENTADO,319,333,18/10/1977,08/01/1991,CJ,1.6875,13,4,90,SIN INFORMACION
MOLOACAN-315,INTERVALO DISPARADO,310,313,REPARACION,ENCANTO,CEMENTADO,310,313,19/10/1977,08/01/1991,SCALLOP,1.5625,SIN INFORMACION,3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-315,INTERVALO DISPARADO,514,519,REPARACION,ENCANTO,ABIERTO,514,519,21/01/1991,SIN INFORMACION,FLOW JET,1.6875,8,4,SIN INFORMACION,SIN INFORMACION
MOLOACAN-315,INTERVALO DISPARADO,501,511,REPARACION,ENCANTO,ABIERTO,501,511,22/01/1991,SIN INFORMACION,FLOW JET,1.6875,8,10,SIN INFORMACION,SIN INFORMACION
MOLOACAN-315,INTERVALO DISPARADO,493,496,REPARACION,ENCANTO,ABIERTO,493,496,01/09/2000,SIN INFORMACION,OWEN,1.6875,20,3,40,SIN INFORMACION
MOLOACAN-316,INTERVALO DISPARADO,427,437,TERMINACION,ENCANTO,ABIERTO,427,437,17/02/1968,SIN INFORMACION,CJ,1.6875,13,10,90,SIN INFORMACION
MOLOACAN-317,INTERVALO DISPARADO,595,600,TERMINACION,ENCANTO,AISLADO TXC,595,600,15/04/1968,14/11/1974,CJ,1.6875,13,5,90,SIN INFORMACION
MOLOACAN-317,INTERVALO DISPARADO,548,550,TERMINACION,ENCANTO,AISLADO TXC,548,550,15/04/1968,14/11/1974,CJ,1.6875,13,2,90,SIN INFORMACION
MOLOACAN-317,INTERVALO DISPARADO,542,543,TERMINACION,ENCANTO,AISLADO TXC,542,543,15/04/1968,14/11/1974,CJ,1.6875,13,1,90,SIN INFORMACION
MOLOACAN-317,INTERVALO DISPARADO,513,519,REPARACION,ENCANTO,AISLADO TXC,542,543,15/11/1974,14/11/1974,CJ,1.6875,13,6,90,SIN INFORMACION
MOLOACAN-317,INTERVALO DISPARADO,490,493,REPARACION,ENCANTO,AISLADO TXC,490,493,15/11/1974,24/04/1984,CJ,1.6875,13,3,90,SIN INFORMACION
MOLOACAN-317,INTERVALO DISPARADO,513,519,REPARACION,ENCANTO,AISLADO TXC,513,519,15/11/1974,24/04/1984,CJ,1.6875,13,6,90,SIN INFORMACION
MOLOACAN-317,INTERVALO DISPARADO,413,416,REPARACION,ENCANTO,AISLADO TXC,413,416,17/07/1977,26/04/1984,CJ,1.6875,13,3,90,SIN INFORMACION
MOLOACAN-317,INTERVALO DISPARADO,427,433,REPARACION,ENCANTO,AISLADO TXC,427,433,17/07/1977,26/04/1984,CJ,1.6875,13,4,90,SIN INFORMACION
MOLOACAN-317,INTERVALO DISPARADO,365,370,REPARACION,ENCANTO,AISLADO TXC,365,370,24/04/1984,26/04/1984,CJ,1.6875,13,4,90,SIN INFORMACION
MOLOACAN-317,INTERVALO DISPARADO,347,355,REPARACION,ENCANTO,CEMENTADO,347,355,30/04/1984,10/02/1991,CJ,1.6875,13,8,90,SIN INFORMACION
MOLOACAN-317,INTERVALO DISPARADO,595,610,REPARACION,ENCANTO,ABIERTO,595,610,01/03/1991,SIN INFORMACION,ENERJET,1.6875,6,15,SIN INFORMACION,SIN INFORMACION
MOLOACAN-317,INTERVALO DISPARADO,613,618,REPARACION,ENCANTO,ABIERTO,613,618,01/03/1991,SIN INFORMACION,ENERJET,1.6875,6,5,SIN INFORMACION,SIN INFORMACION
MOLOACAN-317,INTERVALO DISPARADO,553,561,REPARACION,ENCANTO,ABIERTO,553,561,01/03/1991,SIN INFORMACION,ENERJET,1.6875,6,8,SIN INFORMACION,SIN INFORMACION
MOLOACAN-317,INTERVALO DISPARADO,542,551,REPARACION,ENCANTO,ABIERTO,542,551,01/03/1991,SIN INFORMACION,ENERJET,1.6875,6,9,SIN INFORMACION,SIN INFORMACION
MOLOACAN-318,INTERVALO DISPARADO,518,533,TERMINACION,ENCANTO,AISLADO TXC,518,533,10/04/1968,22/10/1974,CJ,1.6875,13,15,90,SIN INFORMACION
MOLOACAN-318,INTERVALO DISPARADO,478,484,REPARACION,ENCANTO,AMPLIADO,478,484,10/04/1968,SIN INFORMACION,CJ,1.6875,13,6,90,SIN INFORMACION
MOLOACAN-318,INTERVALO DISPARADO,260,270,REPARACION,ENCANTO,CEMENTADO,260,270,18/04/1983,12/02/1991,CJ,1.6875,13,10,90,SIN INFORMACION
MOLOACAN-318,INTERVALO DISPARADO,385,389,REPARACION,ENCANTO,CEMENTADO,385,389,06/11/1989,12/02/1991,SI,1.5625,SIN INFORMACION,4,SIN INFORMACION,SIN INFORMACION
MOLOACAN-318,INTERVALO DISPARADO,361,368,REPARACION,ENCANTO,CEMENTADO,361,368,06/11/1989,12/02/1991,SI,1.5625,SIN INFORMACION,3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-318,INTERVALO DISPARADO,321,325,REPARACION,ENCANTO,CEMENTADO,321,325,06/11/1989,12/02/1991,SI,1.5625,SIN INFORMACION,4,SIN INFORMACION,SIN INFORMACION
MOLOACAN-318,INTERVALO DISPARADO,260,270,REPARACION,ENCANTO,CEMENTADO,260,270,06/11/1989,12/02/1991,SI,1.5625,SIN INFORMACION,10,SIN INFORMACION,SIN INFORMACION
MOLOACAN-318,INTERVALO DISPARADO,244,255,REPARACION,ENCANTO,CEMENTADO,244,255,06/11/1989,12/02/1991,SI,1.5625,SIN INFORMACION,9,SIN INFORMACION,SIN INFORMACION
MOLOACAN-318,INTERVALO DISPARADO,478,490,REPARACION,ENCANTO,CEMENTADO,478,490,22/02/1991,29/07/1991,ENERJET,1.6875,6,12,SIN INFORMACION,SIN INFORMACION
MOLOACAN-318,INTERVALO DISPARADO,518,533,REPARACION,ENCANTO,CEMENTADO,518,533,22/02/1991,29/07/1991,ENERJET,1.6875,6,15,SIN INFORMACION,SIN INFORMACION
MOLOACAN-319,INTERVALO DISPARADO,471,478,TERMINACION,ENCANTO,SIN INFORMACION,471,478,22/06/1968,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,7,SIN INFORMACION,SIN INFORMACION
MOLOACAN-319,INTERVALO DISPARADO,422,428,REPARACION,ENCANTO,SIN INFORMACION,422,428,03/08/1972,SIN INFORMACION,SCALLOP,1.5625,6,6,SIN INFORMACION,SIN INFORMACION
MOLOACAN-319,INTERVALO DISPARADO,398,404,REPARACION,ENCANTO,CEMENTADO,398,404,05/08/1972,09/08/1972,SCALLOP,1.5625,6,6,SIN INFORMACION,SIN INFORMACION
MOLOACAN-319,INTERVALO DISPARADO,285.7,286,REPARACION,ENCANTO,CEMENTADO,285.7,286,09/08/1972,10/08/1972,SCALLOP,1.5625,6,6,SIN INFORMACION,SIN INFORMACION
MOLOACAN-319,INTERVALO DISPARADO,285.7,286,REPARACION,ENCANTO,CEMENTADO,283,285,16/08/1972,25/06/1991,SCALLOP,1.5625,6,6,SIN INFORMACION,SIN INFORMACION
MOLOACAN-319,INTERVALO DISPARADO,221,223,REPARACION,ENCANTO,CEMENTADO,221,223,18/08/1972,25/06/1991,SCALLOP,1.5625,6,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-319,INTERVALO DISPARADO,221,223,REPARACION,ENCANTO,CEMENTADO,221,223,19/08/1972,25/06/1991,CJ,1.6875,13,2,90,0.27
MOLOACAN-319,INTERVALO DISPARADO,325,332,REPARACION,ENCANTO,CEMENTADO,325,332,26/02/1986,25/06/1991,CJ,1.6875,13,7,90,SIN INFORMACION
MOLOACAN-319,INTERVALO DISPARADO,345,349,REPARACION,ENCANTO,CEMENTADO,345,349,26/02/1986,01/07/1991,CJ,1.6875,13,4,90,SIN INFORMACION
MOLOACAN-320,INTERVALO DISPARADO,479,488,TERMINACION,ENCANTO,AISLADO TXC,479,488,15/02/1968,07/09/1974,CJ,1.6875,13,9,90,SIN INFORMACION
MOLOACAN-320,INTERVALO DISPARADO,447,454,TERMINACION,ENCANTO,AISLADO TXC,447,454,08/09/1974,15/03/1977,CJ,1.6875,13,7,90,SIN INFORMACION
MOLOACAN-320,INTERVALO DISPARADO,315,318,REPARACION,ENCANTO,CEMENTADO,315,318,18/03/1977,01/02/1991,CJ,1.6875,13,3,90,SIN INFORMACION
MOLOACAN-320,INTERVALO DISPARADO,315,318,REPARACION,ENCANTO,CEMENTADO,315,318,20/03/1977,01/02/1991,CJ,1.6875,13,3,90,SIN INFORMACION
MOLOACAN-320,INTERVALO DISPARADO,298,306,REPARACION,ENCANTO,CEMENTADO,298,306,21/03/1977,01/02/1991,CJ,1.6875,13,8,90,SIN INFORMACION
MOLOACAN-320,INTERVALO DISPARADO,479,488,REPARACION,ENCANTO,SIN INFORMACION,479,488,13/02/1991,SIN INFORMACION,FLOW JET,1.6875,6,10,SIN INFORMACION,SIN INFORMACION
MOLOACAN-321,INTERVALO DISPARADO,586,589,TERMINACION,ENCANTO,AISLADO TXC,586,589,03/02/1968,13/03/1973,CJ,1.6875,13,3,90,0.31
MOLOACAN-321,INTERVALO DISPARADO,387,395,REPARACION,ENCANTO,SIN INFORMACION,387,395,14/03/1973,SIN INFORMACION,CJ,1.6875,13,8,90,0.31
MOLOACAN-321,INTERVALO DISPARADO,408,410,REPARACION,ENCANTO,SIN INFORMACION,408,410,14/03/1973,SIN INFORMACION,CJ,1.6875,13,2,90,0.31
MOLOACAN-322,INTERVALO DISPARADO,502,503,TERMINACION,ENCANTO,CEMENTADO,502,503,14/03/1968,14/03/1968,BJ,4,12,1,SIN INFORMACION,0.31
MOLOACAN-322,INTERVALO DISPARADO,505,515,TERMINACION,ENCANTO,ABIERTO,505,515,16/03/1968,SIN INFORMACION,CJ,1.6875,13,10,90,0.31
MOLOACAN-322,INTERVALO DISPARADO,502,510,TERMINACION,ENCANTO,ABIERTO,505,510,19/03/1968,03/11/1987,CJ,1.6875,13,5,90,0.31
MOLOACAN-322,INTERVALO DISPARADO,440,460,REPARACION,ENCANTO,ABIERTO,440,460,05/11/1987,SIN INFORMACION,CJ,1.6875,4,20,90,0.31
MOLOACAN-322,INTERVALO DISPARADO,440,460,REPARACION,ENCANTO,ABIERTO,505,518,31/10/1990,SIN INFORMACION,CJ,1.6875,8,13,90,0.31
MOLOACAN-322,INTERVALO DISPARADO,440,460,REPARACION,ENCANTO,ABIERTO,505,518,31/10/1990,SIN INFORMACION,CJ,1.6875,8,13,90,0.31
MOLOACAN-323,INTERVALO DISPARADO,457,467,TERMINACION,ENCANTO,ABIERTO,457,467,01/04/1968,SIN INFORMACION,CJ,1.6875,13,10,90,0.31
MOLOACAN-323,INTERVALO DISPARADO,514,517,REPARACION,ENCANTO,ABIERTO,514,517,17/06/1991,SIN INFORMACION,CJ,1.6875,6,3,90,0.31
MOLOACAN-324,INTERVALO DISPARADO,427,440,TERMINACION,ENCANTO,AISLADO TXC,427,440,13/05/1968,16/04/1979,BJ,3.125,12,13,SIN INFORMACION,0.31
MOLOACAN-324,INTERVALO DISPARADO,376,378,REPARACION,ENCANTO,AISLADO TXC,376,378,18/04/1979,17/12/1984,CJ,1.6875,13,2,90,0.31
MOLOACAN-324,INTERVALO DISPARADO,326,328,REPARACION,ENCANTO,AISLADO TXC,326,328,08/12/1984,17/12/1984,CJ,1.6875,13,2,90,0.31
MOLOACAN-324,INTERVALO DISPARADO,317,320,REPARACION,ENCANTO,AISLADO TXC,317,320,12/12/1984,17/12/1984,CJ,1.6875,13,3,90,0.31
MOLOACAN-324,INTERVALO DISPARADO,261,271,REPARACION,ENCANTO,PRODUCTOR,261,271,18/12/1984,SIN INFORMACION,CJ,1.6875,13,10,90,0.31
MOLOACAN-325,INTERVALO DISPARADO,495,510,TERMINACION,ENCANTO,AISLADO TXC,495,510,25/05/1968,14/11/1978,BJ,4,12,15,SIN INFORMACION,0.31
MOLOACAN-325,INTERVALO DISPARADO,433,440,REPARACION,ENCANTO,AISLADO TXC,433,440,06/11/1978,17/01/1989,CJ,1.6875,13,7,SIN INFORMACION,0.31
MOLOACAN-325,INTERVALO DISPARADO,407,411,REPARACION,ENCANTO,AISLADO TXC,407,411,15/11/1978,17/01/1989,CJ,1.6875,13,4,SIN INFORMACION,0.31
MOLOACAN-325,INTERVALO DISPARADO,390,392,REPARACION,ENCANTO,AISLADO TXC,390,392,15/11/1978,17/01/1989,CJ,1.6875,13,2,SIN INFORMACION,0.31
MOLOACAN-325,INTERVALO DISPARADO,320,323,REPARACION,ENCANTO,AISLADO TXC,320,323,23/01/1986,SIN INFORMACION,CJ,1.6875,13,3,90,0.31
MOLOACAN-325,INTERVALO DISPARADO,262,272,REPARACION,ENCANTO,CEMENTADO,262,272,30/01/1989,13/07/1991,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,10,SIN INFORMACION,SIN INFORMACION
MOLOACAN-325,INTERVALO DISPARADO,275,277,REPARACION,ENCANTO,CEMENTADO,275,277,30/01/1989,13/07/1991,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,2,SIN INFORMACION,SIN INFORMACION
MOLOACAN-325,INTERVALO DISPARADO,433,440,REPARACION,ENCANTO,PRODUCTOR,433,440,29/07/1991,SIN INFORMACION,SCALLOP,1.5625,12,7,SIN INFORMACION,SIN INFORMACION
MOLOACAN-325,INTERVALO DISPARADO,446,453,REPARACION,ENCANTO,PRODUCTOR,446,453,29/07/1991,SIN INFORMACION,SCALLOP,1.5625,12,7,SIN INFORMACION,SIN INFORMACION
MOLOACAN-325,INTERVALO DISPARADO,495,510,REPARACION,ENCANTO,PRODUCTOR,495,510,29/07/1991,SIN INFORMACION,SCALLOP,1.5625,12,15,SIN INFORMACION,SIN INFORMACION
MOLOACAN-326,INTERVALO DISPARADO,521,524,TERMINACION,ENCANTO,CEMENTADO,521,524,04/07/1968,06/07/1968,CJ,1.6875,13,3,90,0.31
MOLOACAN-326,INTERVALO DISPARADO,364,374,TERMINACION,ENCANTO,AISLADO TXC,364,374,07/07/1968,SIN INFORMACION,CJ,1.6875,13,10,90,0.31
MOLOACAN-326,INTERVALO DISPARADO,486,488,REPARACION,ENCANTO,AISLADO TXC,486,488,15/12/1974,SIN INFORMACION,CJ,1.6875,13,2,90,0.31
MOLOACAN-326,INTERVALO DISPARADO,478,482,REPARACION,ENCANTO,AISLADO TXC,478,482,16/12/1974,SIN INFORMACION,CJ,1.6875,13,4,90,0.31
MOLOACAN-326,INTERVALO DISPARADO,397,402,REPARACION,ENCANTO,AISLADO TXC,397,402,08/02/1976,SIN INFORMACION,CJ,1.6875,13,5,90,0.31
MOLOACAN-326,INTERVALO DISPARADO,380,385,REPARACION,ENCANTO,AISLADO TAPON MECANICO,380,385,03/01/1978,07/01/1978,CJ,1.6875,13,5,90,0.31
MOLOACAN-326,INTERVALO DISPARADO,311,314,REPARACION,ENCANTO,CEMENTADO,311,314,08/01/1978,20/02/2002,CJ,1.6875,13,3,90,0.31
MOLOACAN-326,INTERVALO DISPARADO,290,294,REPARACION,ENCANTO,CEMENTADO,290,294,08/01/1978,20/02/2002,CJ,1.6875,13,4,90,0.31
MOLOACAN-327,INTERVALO DISPARADO,527,528,TERMINACION,ENCANTO,PRODUCTOR,527,538,28/04/1968,SIN INFORMACION,CJ,1.6875,13,11,90,SIN INFORMACION
MOLOACAN-327,INTERVALO DISPARADO,462,472,REPARACION,ENCANTO,PRODUCTOR,462,472,19/07/1991,SIN INFORMACION,CJ,1.6875,6,10,90,SIN INFORMACION
MOLOACAN-328,INTERVALO DISPARADO,557,571,TERMINACION,ENCANTO,ABIERTO,557,571,18/05/1969,29/06/1989,CJ,1.6875,13,14,90,0.31
MOLOACAN-328,INTERVALO DISPARADO,485,489,REPARACION,ENCANTO,ABIERTO,485,489,02/07/1989,SIN INFORMACION,SUPER ION,1.5625,4,4,SIN INFORMACION,SIN INFORMACION
MOLOACAN-328,INTERVALO DISPARADO,488,499,REPARACION,ENCANTO,ABIERTO,488,499,05/07/1989,SIN INFORMACION,CJ,1.6875,4,11,90,SIN INFORMACION
MOLOACAN-328,INTERVALO DISPARADO,557,563,REPARACION,ENCANTO,ABIERTO,557,563,11/01/1991,SIN INFORMACION,ENERJET,1.5625,6,6,SIN INFORMACION,SIN INFORMACION
MOLOACAN-329,INTERVALO DISPARADO,293,295,TERMINACION,ENCANTO,CEMENTADO,293,295,24/07/1968,27/07/1968,BJ,4,12,2,90,0.31
MOLOACAN-329,INTERVALO DISPARADO,292,295,TERMINACION,ENCANTO,CEMENTADO,292,295,26/07/1968,27/07/1968,CJ,1.6875,13,3,90,0.31
MOLOACAN-329,INTERVALO DISPARADO,526,539,TERMINACION,ENCANTO,AISLADO TXC,526,539,29/07/1968,SIN INFORMACION,BJ,4,12,13,SIN INFORMACION,SIN INFORMACION
MOLOACAN-329,INTERVALO DISPARADO,518,519,REPARACION,ENCANTO,CEMENTADO,518,519,21/02/1983,21/08/1991,CJ,1.6875,13,1,90,0.31
MOLOACAN-329,INTERVALO DISPARADO,497,501,REPARACION,ENCANTO,CEMENTADO,497,501,06/05/1984,21/08/1991,CJ,1.6875,13,4,90,0.31
MOLOACAN-329,INTERVALO DISPARADO,488,492,REPARACION,ENCANTO,CEMENTADO,488,492,06/05/1984,21/08/1991,CJ,1.6875,13,6,90,0.31
MOLOACAN-329,INTERVALO DISPARADO,470,473,REPARACION,ENCANTO,AISLADO TXC,470,473,03/11/1985,21/08/1991,CJ,1.6875,13,3,90,0.31
MOLOACAN-329,INTERVALO DISPARADO,462,465,REPARACION,ENCANTO,AISLADO TXC,462,465,03/11/1985,21/08/1991,CJ,1.6875,13,3,90,0.31
MOLOACAN-329,INTERVALO DISPARADO,526,539,REPARACION,ENCANTO,PRODUCTOR,526,539,20/08/1991,SIN INFORMACION,SCALLOP,1.6875,13,13,SIN INFORMACION,SIN INFORMACION
MOLOACAN-329,INTERVALO DISPARADO,470,473,REPARACION,ENCANTO,PRODUCTOR,470,473,20/08/1991,SIN INFORMACION,SCALLOP,1.6875,13,3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-329,INTERVALO DISPARADO,462,465,REPARACION,ENCANTO,PRODUCTOR,470,473,20/08/1991,SIN INFORMACION,SCALLOP,1.6875,13,3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-330,INTERVALO DISPARADO,527,533,TERMINACION,ENCANTO,ABIERTO,527,533,11/08/1968,SIN INFORMACION,CJ,1.6875,13,6,90,0.31
MOLOACAN-330,INTERVALO DISPARADO,533,545,REPARACION,ENCANTO,ABIERTO,533,545,24/02/1991,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,12,SIN INFORMACION,SIN INFORMACION
MOLOACAN-330,INTERVALO DISPARADO,472,483,REPARACION,ENCANTO,ABIERTO,472,483,24/02/1991,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,SIN INFORMACION,11,SIN INFORMACION,SIN INFORMACION
MOLOACAN-331,INTERVALO DISPARADO,455,460,TERMINACION,ENCANTO,AISLADO TAPON MECANICO,455,460,25/08/1968,03/10/1977,CJ,1.6875,SIN INFORMACION,5,90,0.27
MOLOACAN-331,INTERVALO DISPARADO,435,440,TERMINACION,ENCANTO,AISLADO TXD,435,440,25/08/1968,21/01/1978,CJ,1.6875,SIN INFORMACION,5,90,0.27
MOLOACAN-331,INTERVALO DISPARADO,567,574,REPARACION,ENCANTO,AISLADO TAPON MECANICO,567,574,21/08/1974,03/10/1977,CJ,1.6875,13,7,90,0.27
MOLOACAN-331,INTERVALO DISPARADO,385,393,REPARACION,ENCANTO,AISLADO TXD,385,393,24/01/1978,21/01/1978,CJ,1.6875,13,8,90,0.27
MOLOACAN-331,INTERVALO DISPARADO,370,378,REPARACION,ENCANTO,AISLADO TXD,370,378,28/01/1978,21/01/1978,CJ,1.6875,13,8,90,0.31
MOLOACAN-331,INTERVALO DISPARADO,320,323,REPARACION,ENCANTO,CEMENTADO,320,323,02/02/2003,11/02/2003,DESECHABLES,1.6875,20,3,40,SIN INFORMACION
MOLOACAN-331,INTERVALO DISPARADO,285,290,REPARACION,ENCANTO,CEMENTADO,285,290,02/02/2003,11/02/2003,DESECHABLES,1.6875,20,5,40,SIN INFORMACION
MOLOACAN-332,INTERVALO DISPARADO,397,402,TERMINACION,ENCANTO,CEMENTADO,397,402,14/02/1969,25/05/2004,CJ,1.6875,13,5,90,0.31
MOLOACAN-332,INTERVALO DISPARADO,379,386,TERMINACION,ENCANTO,CEMENTADO,379,386,14/02/1969,25/05/2004,CJ,1.6875,13,7,90,0.31
MOLOACAN-332,INTERVALO DISPARADO,461,464,REPARACION,ENCANTO,CEMENTADO,461,464,26/05/1986,25/05/2004,CJ,1.6875,13,3,90,0.31
MOLOACAN-332,INTERVALO DISPARADO,432,437,REPARACION,ENCANTO,CEMENTADO,432,437,26/05/1986,25/05/2004,CJ,1.6875,13,5,90,0.31
MOLOACAN-333,INTERVALO DISPARADO,422,424,TERMINACION,ENCANTO,CEMENTADO,422,424,03/12/1968,SIN INFORMACION,CJ,1.6875,13,2,90,0.31
MOLOACAN-333,INTERVALO DISPARADO,411,415,TERMINACION,ENCANTO,CEMENTADO,411,415,06/12/1968,SIN INFORMACION,CJ,1.6875,13,4,90,0.31
MOLOACAN-334,INTERVALO DISPARADO,447,454,TERMINACION,ENCANTO,CEMENTADO,447,454,15/11/1968,17/11/1968,CJ,1.6875,13,7,90,0.31
MOLOACAN-334,INTERVALO DISPARADO,447,454,TERMINACION,ENCANTO,CEMENTADO,447,454,19/11/1968,24/03/1986,CJ,1.6875,13,7,90,0.31
MOLOACAN-334,INTERVALO DISPARADO,186,187,REPARACION,ENCANTO,CEMENTADO,186,187,28/03/1986,31/03/1986,CJ,1.6875,13,1,90,0.31
MOLOACAN-334,INTERVALO DISPARADO,165,168,REPARACION,ENCANTO,AISLADO TXC,165,168,05/04/1986,13/04/1986,CJ,2.125,13,3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-335,INTERVALO DISPARADO,470,479,TERMINACION,ENCANTO,CEMENTADO,470,479,08/10/1968,10/10/1968,CJ,1.6875,13,9,90,0.31
MOLOACAN-335,INTERVALO DISPARADO,470,476,TERMINACION,ENCANTO,CEMENTADO,470,476,12/10/1968,24/09/2004,CJ,1.6875,13,6,90,0.31
MOLOACAN-336,INTERVALO DISPARADO,478,480,TERMINACION,ENCANTO,CEMENTADO,478,480,27/10/1968,04/03/2002,CJ,1.6875,13,2,90,0.31
MOLOACAN-336,INTERVALO DISPARADO,461,470,TERMINACION,ENCANTO,CEMENTADO,461,470,27/10/1968,04/03/2002,CJ,1.6875,13,9,90,0.31
MOLOACAN-337,INTERVALO DISPARADO,412,417,TERMINACION,ENCANTO,OPERASIN INFORMACIONO,412,417,19/02/1969,SIN INFORMACION,CJ,1.6875,13,5,90,0.31
MOLOACAN-337,INTERVALO DISPARADO,392,400,TERMINACION,ENCANTO,OPERASIN INFORMACIONO,392,400,19/02/1969,SIN INFORMACION,CJ,1.6875,13,8,90,0.31
MOLOACAN-338,INTERVALO DISPARADO,453,463,TERMINACION,ENCANTO,CEMENTADO,453,463,29/01/1969,29/11/2008,CJ,1.6875,13,10,90,0.31
MOLOACAN-338,INTERVALO DISPARADO,310,315,REPARACION,ENCANTO,CEMENTADO,310,315,07/01/2003,29/11/2008,DESECHABLES,1.6875,20,5,60,SIN INFORMACION
MOLOACAN-338,INTERVALO DISPARADO,377,380,REPARACION,ENCANTO,CEMENTADO,377,380,07/01/2003,29/11/2008,DESECHABLES,1.6875,20,3,60,SIN INFORMACION
MOLOACAN-338D,CEDAZOS,429.3,469.67,TERMINACION,ENCANTO,ABIERTO,429.3,469.67,27/10/1981,SIN INFORMACION,N/A,N/A,N/A,40.37,SIN INFORMACION,SIN INFORMACION
MOLOACAN-339,INTERVALO DISPARADO,492,500,TERMINACION,ENCANTO,AISLADO TXC,492,500,02/05/1969,07/04/1980,CJ,1.6875,13,8,90,0.31
MOLOACAN-339,INTERVALO DISPARADO,432,435,REPARACION,ENCANTO,AISLADO TXC,432,435,23/07/1979,07/04/1980,SUPER ION,1.5625,6,3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-339,INTERVALO DISPARADO,432,435,REPARACION,ENCANTO,AISLADO TXC,432,435,23/07/1979,07/04/1980,SUPER ION,1.5625,6,3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-339,INTERVALO DISPARADO,319,322,REPARACION,ENCANTO,CEMENTADO,319,322,08/04/1980,04/11/1990,CJ,1.6875,13,3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-339,INTERVALO DISPARADO,263,266,REPARACION,ENCANTO,CEMENTADO,263,266,11/04/1980,04/11/1990,CJ,1.6875,13,3,SIN INFORMACION,SIN INFORMACION
MOLOACAN-339,INTERVALO DISPARADO,492,505,REPARACION,ENCANTO,OPERASIN INFORMACIONO,492,505,08/11/1990,SIN INFORMACION,CJ,1.6875,13,7,90,0.31
MOLOACAN-339,INTERVALO DISPARADO,450,453,REPARACION,ENCANTO,OPERASIN INFORMACIONO,450,453,08/11/1990,SIN INFORMACION,CJ,1.6875,13,7,90,0.31
MOLOACAN-339,INTERVALO DISPARADO,431,435,REPARACION,ENCANTO,OPERASIN INFORMACIONO,431,435,08/11/1990,SIN INFORMACION,CJ,1.6875,13,4,90,0.31
MOLOACAN-340,INTERVALO DISPARADO,474,478,TERMINACION,ENCANTO,AISLADO TXC,474,478,26/01/1969,17/08/1975,CJ,1.6875,13,4,90,0.31
